Entry	Entry Name	Length
P0A6G5	CITX_ECOLI	183
P0A6L7	UXAB_ECOLI	483
P0A6P7	ENGB_ECOLI	210
P0A6S0	FLGH_ECOLI	232
P0A6W0	GLSA2_ECOLI	308
P0A6W5	GREA_ECOLI	158
P0A7A2	GPMB_ECOLI	215
P0A7C6	PEPE_ECOLI	229
P0A7H6	RECR_ECOLI	201
P0A7P5	RL34_ECOLI	46
P0A823	SFSA_ECOLI	234
P0A867	TALA_ECOLI	316
P0A8B5	YBAB_ECOLI	109
P0A8C8	YIDD_ECOLI	85
P0A8D0	NRDR_ECOLI	149
P0A8G3	UXAC_ECOLI	470
P0A8I3	YAAA_ECOLI	258
P0A8P3	FETP_ECOLI	91
P0A8R9	HDFR_ECOLI	279
P0A8S5	USPB_ECOLI	111
P0A8U0	SYDP_ECOLI	181
P0A8Z0	YCIA_ECOLI	132
P0A901	BLC_ECOLI	177
P0A915	OMPW_ECOLI	212
P0A917	OMPX_ECOLI	171
P0A930	WZA_ECOLI	379
P0A932	GFCE_ECOLI	379
P0A9E9	YEIL_ECOLI	219
P0A9F6	GCVA_ECOLI	305
P0A9F9	METR_ECOLI	317
P0A9G2	NHAR_ECOLI	301
P0A9I3	GCVR_ECOLI	190
P0A9I8	NIRD_ECOLI	108
P0A9N0	PTSO_ECOLI	90
P0A9T4	TAS_ECOLI	346
P0A9U6	PUUR_ECOLI	185
P0AA57	YOBA_ECOLI	124
P0AA73	YHBE_ECOLI	321
P0AA82	CODB_ECOLI	419
P0AA99	YAFK_ECOLI	246
P0AAB2	WZB_ECOLI	147
P0AAB6	GALF_ECOLI	297
P0AAB8	USPD_ECOLI	142
P0AAE2	PROY_ECOLI	457
P0AAG3	GLTL_ECOLI	241
P0AAI1	SSUB_ECOLI	255
P0AAI9	FABD_ECOLI	309
P0AAJ1	YNFG_ECOLI	205
P0AAK7	NRFC_ECOLI	223
P0AAP3	FRMR_ECOLI	91
P0AAR0	TOMB_ECOLI	124
P0AAS7	YBCJ_ECOLI	70
P0AAV4	PXPB_ECOLI	218
P0AAX6	MCBA_ECOLI	86
P0AAY6	YBJN_ECOLI	158
P0AB01	ELYC_ECOLI	259
P0AB20	HSPQ_ECOLI	105
P0AB28	YCED_ECOLI	173
P0AB33	BSSS_ECOLI	84
P0AB96	ARSC_ECOLI	141
P0ABC0	ATPZ_ECOLI	126
P0ABD1	YEAV_ECOLI	481
P0ABE2	BOLA_ECOLI	105
P0ABH4	MRED_ECOLI	162
P0ABL5	NAPC_ECOLI	200
P0ABL8	CCMB_ECOLI	220
P0ABM5	CCMD_ECOLI	69
P0ABP6	DEDA_ECOLI	219
P0ABW3	YFAE_ECOLI	84
P0ABW5	SFMA_ECOLI	180
P0ABW9	FLGB_ECOLI	138
P0ABX2	FLGC_ECOLI	134
P0ABX5	FLGG_ECOLI	260
P0ABX8	FLIL_ECOLI	154
P0AC05	FLIP_ECOLI	245
P0AC07	FLIQ_ECOLI	89
P0AC26	NIRC_ECOLI	268
P0AC35	TTDB_ECOLI	201
P0AC59	GLRX2_ECOLI	215
P0AC65	NRDH_ECOLI	81
P0AC92	GNSA_ECOLI	57
P0AC96	GNTU_ECOLI	446
P0ACA1	YIBF_ECOLI	202
P0ACB7	HEMY_ECOLI	398
P0ACC9	WCAB_ECOLI	162
P0ACD2	WCAF_ECOLI	182
P0ACH8	MELR_ECOLI	302
P0ACI6	ASNC_ECOLI	152
P0ACJ5	DECR_ECOLI	152
P0ACK2	AGAR_ECOLI	269
P0ACK5	DEOR_ECOLI	252
P0ACK8	FUCR_ECOLI	243
P0ACL0	GLPR_ECOLI	252
P0ACL9	PDHR_ECOLI	254
P0ACN7	CYTR_ECOLI	341
P0ACP5	GNTR_ECOLI	331
P0ACQ7	TDCA_ECOLI	312
P0ACR0	ALLS_ECOLI	308
P0ACS7	RPIR_ECOLI	296
P0ACT2	ENVR_ECOLI	220
P0ACT6	UIDR_ECOLI	196
P0ACX3	YDHR_ECOLI	101
P0ACX5	FUMD_ECOLI	69
P0ACY1	YDJA_ECOLI	183
P0ACZ2	ETP_ECOLI	148
P0AD03	YEBS_ECOLI	427
P0ADB4	ECNA_ECOLI	41
P0ADB7	ECNB_ECOLI	48
P0ADE8	YGFZ_ECOLI	326
P0ADH5	FIMB_ECOLI	200
P0ADH7	FIME_ECOLI	198
P0ADI0	PINR_ECOLI	196
P0ADN0	VIAA_ECOLI	483
P0ADN2	YIFE_ECOLI	112
P0ADQ2	FABY_ECOLI	329
P0ADQ7	YGAM_ECOLI	109
P0ADT5	YGIC_ECOLI	386
P0ADU5	YGIW_ECOLI	130
P0ADW6	YHCC_ECOLI	309
P0ADX9	RSMD_ECOLI	198
P0AE26	ARAH_ECOLI	328
P0AE30	ARTM_ECOLI	222
P0AE34	ARTQ_ECOLI	238
P0AE37	ASTA_ECOLI	344
P0AE39	YPDB_ECOLI	244
P0AE45	PAEA_ECOLI	447
P0AE56	BFD_ECOLI	64
P0AE60	CEDA_ECOLI	80
P0AE95	CSGE_ECOLI	129
P0AE98	CSGF_ECOLI	138
P0AEB0	CYSW_ECOLI	291
P0AED9	DCM_ECOLI	472
P0AEE1	DCRB_ECOLI	185
P0AEK0	EXOX_ECOLI	220
P0AEL3	FEOA_ECOLI	75
P0AEL6	FEPB_ECOLI	318
P0AEM4	FLGM_ECOLI	97
P0AEP1	GALP_ECOLI	464
P0AEQ3	GLNH_ECOLI	248
P0AEQ6	GLNP_ECOLI	219
P0AEU3	HISM_ECOLI	238
P0AEW1	HYFE_ECOLI	216
P0AEW4	CPDA_ECOLI	275
P0AEX3	KGTP_ECOLI	432
P0AEX5	KPPR_ECOLI	289
P0AF01	MODB_ECOLI	229
P0AF08	APBC_ECOLI	369
P0AF10	MTLR_ECOLI	195
P0AF20	NAGC_ECOLI	406
P0AF40	YIJD_ECOLI	119
P0AF63	NSRR_ECOLI	141
P0AF96	TABA_ECOLI	150
P0AFA5	NFRB_ECOLI	745
P0AFH8	OSMY_ECOLI	201
P0AFK0	PMBA_ECOLI	450
P0AFK2	PNUC_ECOLI	239
P0AFM9	PSPB_ECOLI	74
P0AFQ7	YCFH_ECOLI	265
P0AFR7	YCJO_ECOLI	293
P0AFS1	LSRD_ECOLI	330
P0AFU0	YEJB_ECOLI	364
P0AFV2	YHID_ECOLI	215
P0AFV8	PSPD_ECOLI	73
P0AFY2	SANA_ECOLI	239
P0AG14	SOHB_ECOLI	349
P0AG34	RHTB_ECOLI	206
P0AG38	RHTC_ECOLI	206
P0AG84	YGHA_ECOLI	294
P0AGG8	TLDD_ECOLI	481
P0AGH8	PSTC_ECOLI	319
P0AGI4	XYLH_ECOLI	393
P0AGI8	TRKA_ECOLI	458
P0AGJ2	TRMH_ECOLI	229
P0AGK4	YHBY_ECOLI	97
P0C8J8	GATZ_ECOLI	420
P0C8K0	KBAZ_ECOLI	426
P0CB39	EPTC_ECOLI	577
P0CE44	UIDB_ECOLI	457
P0CF88	INSI1_ECOLI	383
P0CK95	ACFD_ECOLI	1520
P0DKB3	MNTS_ECOLI	42
P0DP21	YJIP_ECOLI	103
P0DP70	PHNE2_ECOLI	122
P0DP89	ILVGP_ECOLI	327
P10423	IAP_ECOLI	345
P10805	ENVY_ECOLI	253
P11072	LIT_ECOLI	297
P11446	ARGC_ECOLI	334
P11875	SYR_ECOLI	577
P11988	BGLB_ECOLI	470
P11989	BGLG_ECOLI	278
P12999	BIOC_ECOLI	251
P13024	FDHE_ECOLI	309
P15006	MCRC_ECOLI	348
P15070	FLIN_ECOLI	137
P15639	PUR9_ECOLI	529
P15977	MALQ_ECOLI	694
P16525	TUS_ECOLI	309
P16677	PHNC_ECOLI	262
P16682	PHND_ECOLI	338
P16689	PHNM_ECOLI	378
P16690	PHNN_ECOLI	185
P16701	CYST_ECOLI	277
P17410	CHBR_ECOLI	280
P17583	CYNX_ECOLI	384
P18393	YBDZ_ECOLI	72
P18811	MALI_ECOLI	342
P19317	NARW_ECOLI	231
P19769	INSK_ECOLI	283
P19930	HYAD_ECOLI	195
P20605	FIC_ECOLI	200
P21169	DCOR_ECOLI	711
P21367	YCAC_ECOLI	208
P21515	ACPH_ECOLI	193
P21893	RECJ_ECOLI	577
P22586	FLIO_ECOLI	121
P23839	YICC_ECOLI	287
P23841	XAPR_ECOLI	294
P23842	PDEA_ECOLI	729
P23898	NLPC_ECOLI	154
P23910	ARAJ_ECOLI	394
P24174	MANC_ECOLI	478
P24175	MANB_ECOLI	456
P24180	ACRE_ECOLI	385
P24181	ACRF_ECOLI	1034
P24200	MCRA_ECOLI	277
P24202	MRR_ECOLI	304
P24218	INTD_ECOLI	387
P24240	ASCB_ECOLI	474
P24241	PTIBC_ECOLI	485
P24242	ASCG_ECOLI	336
P24244	APPX_ECOLI	30
P25549	ASLA_ECOLI	551
P25741	WAAP_ECOLI	265
P25744	MDTG_ECOLI	408
P25748	GALS_ECOLI	346
P25960	LEP4_ECOLI	225
P26266	FEPE_ECOLI	377
P26365	AMIB_ECOLI	445
P26612	AMY2_ECOLI	495
P26649	GLGS_ECOLI	66
P27111	CYNR_ECOLI	299
P27126	WAAS_ECOLI	311
P27127	WAAB_ECOLI	359
P27240	WAAY_ECOLI	232
P27832	WECD_ECOLI	224
P27835	WZYE_ECOLI	450
P27836	WECG_ECOLI	246
P27862	YIGZ_ECOLI	204
P28249	ASMA_ECOLI	617
P28638	YHDJ_ECOLI	294
P30015	LHR_ECOLI	1538
P30128	GREB_ECOLI	158
P30130	FIMD_ECOLI	878
P30136	THIC_ECOLI	631
P30235	PSUK_ECOLI	313
P30859	ARTI_ECOLI	243
P31060	MODF_ECOLI	490
P31068	FLIH_ECOLI	228
P31122	SOTB_ECOLI	396
P31125	EAMA_ECOLI	299
P31126	YDEE_ECOLI	395
P31436	SETC_ECOLI	394
P31440	ADEQ_ECOLI	444
P31442	EMRD_ECOLI	394
P31452	PTXC_ECOLI	368
P31459	DGOK_ECOLI	292
P31462	MDTL_ECOLI	391
P31463	YIDZ_ECOLI	319
P31474	HSRA_ECOLI	475
P31548	THIQ_ECOLI	232
P31549	THIP_ECOLI	536
P31574	FIXB_ECOLI	313
P31600	NFRA_ECOLI	990
P31665	RPNC_ECOLI	300
P31802	NARP_ECOLI	215
P31825	TRMN6_ECOLI	245
P31826	YDDA_ECOLI	561
P31828	PQQL_ECOLI	931
P32129	YIHG_ECOLI	310
P32137	YIHP_ECOLI	461
P32152	FRVR_ECOLI	582
P32155	PTFLA_ECOLI	148
P32157	YIIM_ECOLI	224
P32672	PTFC2_ECOLI	359
P32675	PFLC_ECOLI	292
P32676	PTFB3_ECOLI	113
P32696	PSPG_ECOLI	80
P32701	PDEC_ECOLI	528
P32710	NRFE_ECOLI	552
P32711	NRFF_ECOLI	127
P32714	MDTP_ECOLI	488
P32720	ALSC_ECOLI	326
P33014	TSUB_ECOLI	75
P33021	NUPX_ECOLI	416
P33024	PSUT_ECOLI	416
P33128	YADV_ECOLI	246
P33135	FLIR_ECOLI	261
P33136	OPGG_ECOLI	511
P33222	YJFC_ECOLI	387
P33228	RECT_ECOLI	269
P33230	RCBA_ECOLI	69
P33234	ADIY_ECOLI	253
P33340	YEHA_ECOLI	344
P33341	YEHB_ECOLI	826
P33342	YEHC_ECOLI	239
P33343	YEHD_ECOLI	180
P33362	YEHZ_ECOLI	305
P33369	MDTQ_ECOLI	478
P33593	NIKD_ECOLI	254
P33594	NIKE_ECOLI	268
P33595	SGRR_ECOLI	551
P33596	RECX_ECOLI	166
P33913	YEJA_ECOLI	604
P33915	YEJE_ECOLI	341
P33916	YEJF_ECOLI	529
P33920	NDPA_ECOLI	335
P33927	CCMF_ECOLI	647
P33940	MQO_ECOLI	548
P34210	OMPP_ECOLI	315
P34749	HOFQ_ECOLI	412
P36561	COBS_ECOLI	247
P36562	COBT_ECOLI	359
P36647	PPDD_ECOLI	146
P36667	WBBL_ECOLI	264
P36678	GSPM_ECOLI	153
P36767	RDGC_ECOLI	303
P36771	LRHA_ECOLI	312
P36879	YADG_ECOLI	308
P36995	CSPB_ECOLI	71
P37009	FBPC_ECOLI	348
P37016	YADK_ECOLI	198
P37017	YADL_ECOLI	201
P37018	YADM_ECOLI	189
P37024	HRPB_ECOLI	809
P37047	CDAR_ECOLI	385
P37049	YAEI_ECOLI	270
P37050	YADN_ECOLI	194
P37127	AEGA_ECOLI	659
P37147	FXSA_ECOLI	158
P37180	HYBB_ECOLI	392
P37182	HYBD_ECOLI	164
P37195	DCTR_ECOLI	176
P37197	YHJA_ECOLI	465
P37309	ARSR_ECOLI	117
P37590	PMRD_ECOLI	88
P37597	YDHC_ECOLI	403
P37623	ACPT_ECOLI	195
P37649	PDEK_ECOLI	662
P37652	BCSB_ECOLI	779
P37655	BCSQP_ECOLI	242
P37662	YHJX_ECOLI	402
P37664	YIAC_ECOLI	146
P37671	YIAJ_ECOLI	282
P37679	SGBU_ECOLI	286
P37746	RFBX_ECOLI	415
P37749	WBBI_ECOLI	330
P37750	WBBJ_ECOLI	196
P37757	YDDE_ECOLI	297
P37766	YDIF_ECOLI	531
P37772	YJFF_ECOLI	331
P37906	PUUB_ECOLI	426
P38035	RTCR_ECOLI	532
P38052	SFMF_ECOLI	171
P38393	KILR_ECOLI	73
P38683	TORT_ECOLI	342
P39160	UXUB_ECOLI	486
P39163	CHAC_ECOLI	231
P39173	YEAD_ECOLI	294
P39196	LPLT_ECOLI	397
P39206	CAIE_ECOLI	196
P39208	IDNK_ECOLI	187
P39265	ALSB_ECOLI	311
P39285	MSCM_ECOLI	1107
P39297	BSMA_ECOLI	109
P39298	YJFP_ECOLI	249
P39305	ULAE_ECOLI	284
P39328	YTFT_ECOLI	341
P39334	BDCR_ECOLI	197
P39347	INTB_ECOLI	396
P39352	NANX_ECOLI	405
P39359	YJHH_ECOLI	301
P39362	SGCE_ECOLI	210
P39363	SGCA_ECOLI	143
P39365	SGCC_ECOLI	437
P39380	KPTA_ECOLI	184
P39399	LGOR_ECOLI	304
P39408	YJJV_ECOLI	259
P39409	YJJW_ECOLI	287
P39410	YJJJ_ECOLI	443
P39830	YBAL_ECOLI	558
P39832	ZNUB_ECOLI	261
P39902	SPRT_ECOLI	165
P41442	GSPG_ECOLI	145
P41443	GSPH_ECOLI	169
P42596	RLMG_ECOLI	378
P42601	ALX_ECOLI	321
P42624	YHAK_ECOLI	233
P42626	YHAM_ECOLI	436
P42630	TDCG_ECOLI	454
P42640	YHBX_ECOLI	541
P42904	PTPB2_ECOLI	157
P42905	PTPC2_ECOLI	133
P42907	AGAS_ECOLI	384
P42909	PTPB1_ECOLI	158
P42910	PTPC1_ECOLI	267
P42911	PTPD_ECOLI	263
P42912	AGAI_ECOLI	251
P42913	YRAH_ECOLI	194
P42914	YRAI_ECOLI	231
P42915	YRAJ_ECOLI	838
P43319	YRAK_ECOLI	363
P43337	NUDL_ECOLI	192
P45428	DCUD_ECOLI	455
P45463	TTDR_ECOLI	310
P45530	TUSB_ECOLI	95
P45531	TUSC_ECOLI	119
P45539	FRLA_ECOLI	445
P45544	FRLR_ECOLI	243
P45565	AIS_ECOLI	200
P45750	HOFP_ECOLI	134
P45751	HOFO_ECOLI	146
P45753	HOFM_ECOLI	259
P45756	GSPA_ECOLI	489
P45759	GSPE_ECOLI	493
P45760	GSPI_ECOLI	125
P45761	GSPJ_ECOLI	195
P45762	GSPK_ECOLI	327
P45763	GSPL_ECOLI	387
P45767	YHDX_ECOLI	393
P45768	YHDY_ECOLI	367
P45769	YHDZ_ECOLI	252
P45800	IGAA_ECOLI	711
P46068	DSDC_ECOLI	311
P46118	HEXR_ECOLI	289
P46481	AAEB_ECOLI	655
P46482	AAEA_ECOLI	310
P46837	YHGF_ECOLI	773
P46846	GNTX_ECOLI	227
P46854	AAAT_ECOLI	162
P46859	GNTK_ECOLI	175
P46888	USPC_ECOLI	142
P52043	SCPC_ECOLI	492
P52067	FSR_ECOLI	406
P52076	QSEB_ECOLI	219
P52086	COBC_ECOLI	203
P52102	YFHL_ECOLI	86
P52108	RSTA_ECOLI	239
P52119	RATB_ECOLI	96
P52127	ABPA_ECOLI	538
P52140	YFJY_ECOLI	160
P52143	YPJA_ECOLI	1526
P52613	FLIJ_ECOLI	147
P52614	FLIK_ECOLI	375
P52627	FLIZ_ECOLI	183
P52647	NIFJ_ECOLI	1174
P54746	MNGB_ECOLI	877
P56258	WECF_ECOLI	359
P56579	PTHC_ECOLI	187
P58035	SGCB_ECOLI	92
P60566	FIXA_ECOLI	256
P60778	TSGA_ECOLI	393
P62517	OPGH_ECOLI	847
P63204	GADE_ECOLI	175
P63389	YHES_ECOLI	637
P63417	YHBS_ECOLI	167
P64426	DIGH_ECOLI	439
P64453	ORTT_ECOLI	57
P64599	UBIT_ECOLI	174
P64634	HOFN_ECOLI	179
P64638	FEOC_ECOLI	78
P65367	YQCA_ECOLI	149
P65556	YFCD_ECOLI	180
P67087	RSMI_ECOLI	286
P67662	AAER_ECOLI	309
P69367	MDTH_ECOLI	402
P69789	PTXB_ECOLI	161
P69808	PTFB1_ECOLI	108
P69816	PTFB2_ECOLI	106
P69824	PTMA_ECOLI	147
P69826	PTMCB_ECOLI	462
P71298	INTF_ECOLI	466
P71301	ECPR_ECOLI	196
P75683	YAGG_ECOLI	460
P75685	RCLC_ECOLI	197
P75687	RCLB_ECOLI	78
P75715	SFMH_ECOLI	327
P75733	CHIP_ECOLI	468
P75736	YBFF_ECOLI	254
P75742	DTPD_ECOLI	493
P75745	PXPC_ECOLI	310
P75746	PXPA_ECOLI	244
P75757	ZITB_ECOLI	313
P75777	YBHG_ECOLI	332
P75782	RLMF_ECOLI	308
P75785	OPGE_ECOLI	527
P75794	PFLE_ECOLI	299
P75799	GSID_ECOLI	303
P75800	PDEI_ECOLI	782
P75811	RCDA_ECOLI	178
P75817	RLMC_ECOLI	375
P75826	LYSO_ECOLI	299
P75838	YCAO_ECOLI	586
P75851	SSUC_ECOLI	263
P75853	SSUA_ECOLI	319
P75855	ELFA_ECOLI	179
P75857	ELFC_ECOLI	866
P75858	ELFG_ECOLI	356
P75901	EFEU_ECOLI	276
P75915	YCDY_ECOLI	184
P75920	OPGC_ECOLI	385
P75925	C56H2_ECOLI	188
P75938	FLGF_ECOLI	251
P75942	FLGJ_ECOLI	313
P75948	THIK_ECOLI	274
P75969	INTE_ECOLI	375
P76002	PLIG_ECOLI	133
P76007	NHAP2_ECOLI	578
P76017	YCGV_ECOLI	955
P76043	YCJQ_ECOLI	350
P76046	YCJX_ECOLI	465
P76078	PAAB_ECOLI	95
P76080	PAAD_ECOLI	165
P76097	HGLS_ECOLI	447
P76102	INSQ_ECOLI	402
P76114	MCBR_ECOLI	221
P76128	DDPA_ECOLI	516
P76135	YDEO_ECOLI	253
P76142	LSRB_ECOLI	340
P76159	LYSQ_ECOLI	177
P76168	INTQ_ECOLI	398
P76173	YNFH_ECOLI	284
P76175	CLCB_ECOLI	418
P76187	YDHF_ECOLI	298
P76192	YDHV_ECOLI	700
P76204	YDIV_ECOLI	237
P76224	YNJC_ECOLI	511
P76241	NIMR_ECOLI	273
P76254	CNTB_ECOLI	321
P76261	PDED_ECOLI	532
P76268	KDGR_ECOLI	263
P76270	MSRC_ECOLI	165
P76273	RSMF_ECOLI	479
P76298	FLHA_ECOLI	692
P76299	FLHB_ECOLI	382
P76329	MPGP_ECOLI	271
P76345	C56H1_ECOLI	176
P76372	WZZB_ECOLI	326
P76393	YEGI_ECOLI	648
P76446	PDEN_ECOLI	518
P76461	ATOB_ECOLI	394
P76472	ARND_ECOLI	296
P76498	YFCO_ECOLI	273
P76499	YFCP_ECOLI	179
P76500	YFCQ_ECOLI	162
P76501	YFCR_ECOLI	170
P76502	SIXA_ECOLI	161
P76506	MLAA_ECOLI	251
P76540	EUTK_ECOLI	166
P76551	EUTA_ECOLI	467
P76552	EUTH_ECOLI	408
P76555	EUTQ_ECOLI	233
P76556	EUTP_ECOLI	159
P76655	YQIG_ECOLI	821
P76909	YNJD_ECOLI	217
P77156	YDCU_ECOLI	313
P77170	PINQ_ECOLI	196
P77171	YDCI_ECOLI	307
P77179	RSXE_ECOLI	231
P77183	PAOD_ECOLI	318
P77196	YFCU_ECOLI	881
P77213	GCS2_ECOLI	372
P77228	YDFJ_ECOLI	427
P77231	CITG_ECOLI	292
P77249	SFMC_ECOLI	230
P77265	MDLA_ECOLI	590
P77268	DDPD_ECOLI	328
P77269	YPHF_ECOLI	327
P77288	YFCV_ECOLI	187
P77293	GTRB_ECOLI	306
P77315	YPHD_ECOLI	332
P77318	YDEN_ECOLI	560
P77319	HSCC_ECOLI	556
P77329	HYFG_ECOLI	555
P77365	YAFY_ECOLI	147
P77368	YBCL_ECOLI	183
P77375	YDHX_ECOLI	222
P77377	WZXC_ECOLI	492
P77390	CITC_ECOLI	352
P77400	YBAT_ECOLI	430
P77409	YDHU_ECOLI	261
P77416	HYFD_ECOLI	479
P77432	LSRK_ECOLI	530
P77437	HYFF_ECOLI	526
P77445	EUTE_ECOLI	467
P77468	SFMD_ECOLI	867
P77473	PDEB_ECOLI	516
P77481	YCJV_ECOLI	360
P77494	HOKB_ECOLI	49
P77509	YPHE_ECOLI	503
P77549	YFCJ_ECOLI	392
P77561	YDEP_ECOLI	759
P77579	PTFC1_ECOLI	415
P77596	YAGF_ECOLI	655
P77599	YFCS_ECOLI	250
P77622	DDPF_ECOLI	308
P77672	LSRC_ECOLI	342
P77682	GTRA_ECOLI	120
P77689	SUFD_ECOLI	423
P77692	YKFI_ECOLI	113
P77716	YCJP_ECOLI	280
P77744	ABGR_ECOLI	302
P77756	QUEC_ECOLI	231
P77768	RPNB_ECOLI	296
P77795	YDCT_ECOLI	337
P77804	YDGA_ECOLI	502
P77858	HYFC_ECOLI	315
P78067	YNJE_ECOLI	435
Q46798	YGER_ECOLI	251
Q46801	XDHC_ECOLI	159
Q46802	UACR_ECOLI	592
Q46803	YGEW_ECOLI	396
Q46811	YGFK_ECOLI	1032
Q46814	XDHD_ECOLI	956
Q46820	UACF_ECOLI	639
Q46824	YGFX_ECOLI	135
Q46836	PPPA_ECOLI	269
Q46863	YGIS_ECOLI	535
Q46890	OTNC_ECOLI	212
Q46891	OTNI_ECOLI	258
Q46908	YGCR_ECOLI	259
Q46911	YGCU_ECOLI	484
Q46915	GUDX_ECOLI	446
Q46939	YQEF_ECOLI	393
Q46953	YPJF_ECOLI	109
Q47005	NAC_ECOLI	305
Q47013	ELAD_ECOLI	403
Q47083	CBL_ECOLI	316
Q47129	FEAR_ECOLI	301
Q47142	HCAT_ECOLI	379
Q47156	YAFN_ECOLI	97
Q47539	TAUC_ECOLI	275
Q47622	SAPA_ECOLI	547
Q47689	MMUP_ECOLI	467
Q47706	UIDC_ECOLI	421
Q57083	PERR_ECOLI	297
Q6BEX0	YTFR_ECOLI	500
A5A605	YKFM_ECOLI	159
A5A615	YNCL_ECOLI	31
C1P5Z7	SGRT_ECOLI	43
C1P5Z8	YKGR_ECOLI	33
C1P601	RZOQ_ECOLI	84
C1P602	YOAK_ECOLI	32
C1P603	YOAJ_ECOLI	24
C1P605	AZUC_ECOLI	28
C1P608	IBSB_ECOLI	18
C1P609	YOHP_ECOLI	27
C1P610	YPDK_ECOLI	23
C1P611	SHOB_ECOLI	26
E2JKY7	LPMG_ECOLI	17
G3MTW7	PMRR_ECOLI	29
O32528	YPDI_ECOLI	91
P03061	LPIV_ECOLI	32
P03835	INSG_ECOLI	442
P03841	MALM_ECOLI	306
P04846	NLPA_ECOLI	272
P06627	TRAY1_ECOLI	131
P06965	DICC_ECOLI	76
P07021	YFIB_ECOLI	160
P08245	YCIH_ECOLI	108
P08369	CRED_ECOLI	450
P08371	PPDB_ECOLI	187
P08372	PPDC_ECOLI	107
P08390	USG_ECOLI	337
P09127	HEMX_ECOLI	393
P09153	TFAE_ECOLI	200
P09162	YJAA_ECOLI	127
P09557	DICB_ECOLI	62
P0A6N8	EFPL_ECOLI	190
P0A772	NRDI_ECOLI	136
P0A7C8	PSIE_ECOLI	136
P0A8A0	YEBC_ECOLI	246
P0A8A2	YEEN_ECOLI	238
P0A8C1	YBJQ_ECOLI	107
P0A8C4	YGFB_ECOLI	192
P0A8D3	YAII_ECOLI	152
P0A8D9	YFBV_ECOLI	151
P0A8E1	YCFP_ECOLI	180
P0A8J4	YBED_ECOLI	87
P0A8K8	YIHY_ECOLI	290
P0A8M6	YEEX_ECOLI	109
P0A8R7	YCJF_ECOLI	353
P0A8T5	FLIE_ECOLI	104
P0A8U2	YAFD_ECOLI	266
P0A8W5	YQGE_ECOLI	187
P0A8W8	YFBU_ECOLI	164
P0A8X2	YCEI_ECOLI	191
P0A8X4	YCCT_ECOLI	220
P0A8Z7	YQIA_ECOLI	193
P0A905	SLYB_ECOLI	155
P0A976	CSPF_ECOLI	70
P0A978	CSPG_ECOLI	70
P0A982	CSPH_ECOLI	70
P0A986	CSPI_ECOLI	70
P0A9A2	FTNB_ECOLI	167
P0A9K1	PHOH_ECOLI	354
P0A9K3	PHOL_ECOLI	346
P0A9R2	ESSD_ECOLI	71
P0A9T6	YBAQ_ECOLI	113
P0A9T8	YBBA_ECOLI	228
P0A9U3	YBIT_ECOLI	530
P0A9U8	YDIO_ECOLI	383
P0A9V5	YIAG_ECOLI	96
P0A9W9	YRDA_ECOLI	184
P0AA31	YEDF_ECOLI	77
P0AA49	YFDV_ECOLI	314
P0AA70	YEDA_ECOLI	306
P0AA91	YEAY_ECOLI	193
P0AAA1	YAGU_ECOLI	204
P0AAA3	ECPA_ECOLI	195
P0AAA5	YMCE_ECOLI	76
P0AAC4	YBHL_ECOLI	234
P0AAE5	ARCD_ECOLI	460
P0AAK4	HYDN_ECOLI	175
P0AAL6	YDHY_ECOLI	208
P0AAN1	HYBE_ECOLI	162
P0AAP5	IPRA_ECOLI	207
P0AAP7	YAIY_ECOLI	102
P0AAQ0	YAIZ_ECOLI	70
P0AAQ2	YAJD_ECOLI	115
P0AAR5	YBAN_ECOLI	125
P0AAR8	YBAV_ECOLI	123
P0AAS0	YLAC_ECOLI	156
P0AAS3	YBBJ_ECOLI	152
P0AAU7	YBFE_ECOLI	97
P0AAV0	YBGE_ECOLI	97
P0AAW5	YBHQ_ECOLI	136
P0AAX3	YBIJ_ECOLI	86
P0AAY1	BSSR_ECOLI	127
P0AAZ0	YBJO_ECOLI	162
P0AB06	YCBK_ECOLI	182
P0AB12	YCCF_ECOLI	148
P0AB14	YCCJ_ECOLI	75
P0AB26	YCEB_ECOLI	186
P0AB35	YCFJ_ECOLI	179
P0AB49	YCHH_ECOLI	92
P0AB52	YCHN_ECOLI	117
P0AB55	YCII_ECOLI	98
P0ABR1	DINI_ECOLI	81
P0ABY2	FLIT_ECOLI	121
P0ABY4	FLAW_ECOLI	173
P0AC73	EBGC_ECOLI	149
P0ACG6	HOKD_ECOLI	51
P0ACH1	SFSB_ECOLI	92
P0ACI0	ROB_ECOLI	289
P0ACI3	XYLR_ECOLI	392
P0ACL2	EXUR_ECOLI	258
P0ACM2	RSPR_ECOLI	228
P0ACM5	YEGW_ECOLI	248
P0ACM9	YIHL_ECOLI	236
P0ACR2	YDHB_ECOLI	310
P0ACR4	YEIE_ECOLI	293
P0ACR7	YFER_ECOLI	308
P0ACU7	YJDC_ECOLI	191
P0ACX0	YDGC_ECOLI	111
P0ACX9	YDIE_ECOLI	63
P0ACY3	YEAG_ECOLI	644
P0ACY6	YEAL_ECOLI	148
P0ACY9	YEBG_ECOLI	96
P0AD12	YEEZ_ECOLI	274
P0AD17	YOHC_ECOLI	195
P0AD19	YOHK_ECOLI	231
P0AD24	YEJL_ECOLI	75
P0AD27	YEJM_ECOLI	586
P0AD30	YFCA_ECOLI	269
P0AD35	YFDO_ECOLI	122
